arxiv_id,titulo,primeiro_autor,ano,data,fase,fase_nome,seguranca,confianca_fase,justificativa_fase,tipo,tipo_nome,agentico,foco,n_buscas_recuperado,categoria_arxiv,citacoes,fwci,cit_2024,cit_2025,cit_2026,ritmo_anual_2026,aceleracao,crescimento,pct_cit_2026,momentum,oa_match,url,doi_arxiv,topico_seguranca,topico_seguranca_nome
2505.07425,A Systematic Literature Review on Neural Code Translation,Xiang Chen,2025,2025-05-12T10:30:22Z,F3,Implementação & geração de código,ausente,alta,"Revisão sistemática sobre técnicas de tradução neural de código (geração/tradução de código), não sobre descoberta do produto, planejamento ou documentação mantida como base consultável.",T1,Revisão sistemática (SLR),baixo,Tradução automática de código entre linguagens usando aprendizado profundo,2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2505.07425,https://doi.org/10.48550/arXiv.2505.07425,,
2506.15227,Large Language Models for Unit Testing: A Systematic Literature Review,Quanjun Zhang,2025,2025-06-18T08:11:10Z,F4,Verificação & qualidade,ausente,alta,"O foco central é automatizar tarefas de verificação e qualidade (geração de testes, oráculos), não planejamento, documentação mantida ou descoberta de produto.",T1,Revisão sistemática (SLR),baixo,LLMs para automação de testes unitários: geração e oráculo,2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2506.15227,https://doi.org/10.48550/arXiv.2506.15227,,
2503.01245,"Large Language Models for Code Generation: A Comprehensive Survey of Challenges, Techniques, Evaluation, and Applications",Nam Huynh,2025,2025-03-03T07:17:30Z,F3,Implementação & geração de código,secundaria,alta,"Survey sobre técnicas de fine-tuning, métricas, benchmarks e aplicações de LLMs especificamente para geração automática de código executável, foco central em potencializar a capacidade de geração.",T3,Survey narrativo,medio,"LLMs para geração automática de código: técnicas, métricas e aplicações",2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2503.01245,https://doi.org/10.48550/arXiv.2503.01245,S2,Segurança do código gerado por IA
2508.11126,"AI Agentic Programming: A Survey of Techniques, Challenges, and Opportunities",Huanting Wang,2025,2025-08-15T00:14:31Z,F7,Processo transversal & ciclo completo,ausente,alta,"Survey que examina técnicas, arquiteturas e benchmarks de agentes IA multi-passo para programação, abrangendo planejamento, gerenciamento de contexto, integração de ferramentas e monitoramento — framework transversal que articula múltiplas fases sem foco exclusivo em nenhuma.",T3,Survey narrativo,alto,Agentes LLM autônomos para desenvolvimento de software com planejamento e execução multi-etapa,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2508.11126,https://doi.org/10.48550/arXiv.2508.11126,,
2503.13505,Ensemble Learning for Large Language Models in Text and Code Generation: A Survey,Mari Ashiga,2025,2025-03-13T18:50:57Z,F3,Implementação & geração de código,ausente,alta,"Foco central em técnicas de geração de código através de ensembles de LLMs, com análise de métodos e capacidades para melhorar qualidade de saída.",T3,Survey narrativo,baixo,Técnicas ensemble para LLMs em geração de texto e código,2,cs.CL,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2503.13505,https://doi.org/10.48550/arXiv.2503.13505,,
2510.04905,Retrieval-Augmented Code Generation: A Survey with Focus on Repository-Level Approaches,Yicheng Tao,2025,2025-10-06T15:20:03Z,F3,Implementação & geração de código,ausente,alta,"Foco central em geração de código automatizada com LLMs em nível de repositório, não em discovery de produto, planejamento ou documentação mantida como base de conhecimento.",T3,Survey narrativo,medio,Geração de código em nível de repositório com recuperação aumentada,4,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2510.04905,https://doi.org/10.48550/arXiv.2510.04905,,
2506.13932,Code Reasoning for Software Engineering Tasks: A Survey and A Call to Action,Saurabh Pujar,2025,2025-06-16T19:18:09Z,F3,Implementação & geração de código,ausente,alta,"Foco central em técnicas de raciocínio para aprimorar geração de código, geração de testes e resolução de issues através de inferência e planejamento em tempo de execução, não em orquestração transversal de fases.",T3,Survey narrativo,alto,Raciocínio em tempo de inferência para tarefas de engenharia de software com agentes,5,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2506.13932,https://doi.org/10.48550/arXiv.2506.13932,,
2507.04136,A Technical Survey of Reinforcement Learning Techniques for Large Language Models,Saksham Sahai Srivastava,2025,2025-07-05T19:13:00Z,F2,Projeto & arquitetura,ausente,alta,"Survey técnico sobre arquitetura e design de algoritmos RL para LLMs (PPO, DPO, GRPO), não sobre elicitação de requisitos ou especificação funcional.",T3,Survey narrativo,medio,Técnicas RL para otimização de LLMs em geração código e raciocínio,1,cs.AI,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2507.04136,https://doi.org/10.48550/arXiv.2507.04136,,
2510.09721,A Comprehensive Survey on Benchmarks and Solutions in Software Engineering of LLM-Empowered Agentic System,Jiale Guo,2025,2025-10-10T06:56:50Z,F7,Processo transversal & ciclo completo,ausente,alta,"Survey que sintetiza taxonomia de soluções e benchmarks em engenharia de software com LLMs, abordando múltiplas fases (geração, tradução, reparo) e mecanismos transversais (planejamento, raciocínio, memória, orquestração) — característica de framework multi-agente e visão disciplinar que transcende uma fase específica.",T3,Survey narrativo,alto,Benchmarks e soluções em engenharia de software com sistemas agenticos LLM,7,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2510.09721,https://doi.org/10.48550/arXiv.2510.09721,,
2505.01658,A Survey on Inference Engines for Large Language Models: Perspectives on Optimization and Efficiency,Sihyeong Park,2025,2025-05-03T02:47:43Z,F4,Verificação & qualidade,ausente,alta,"O trabalho avalia sistematicamente engines de inferência de LLMs sob critérios de qualidade, desempenho e otimização (ease-of-use, scalability, latency, throughput), que é atividade de verificação e qualidade, não manutenção operacional (F6).",T3,Survey narrativo,medio,Otimização e eficiência de motores de inferência para LLMs em produção,1,cs.CL,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2505.01658,https://doi.org/10.48550/arXiv.2505.01658,,
2512.19644,A survey of generative AI adoption and perceived productivity among scientists who program,Gabrielle O'Brien,2025,2025-12-22T18:17:54Z,F7,Processo transversal & ciclo completo,ausente,media,"Estudo transversal sobre adocao de IA generativa e produtividade percebida entre cientistas programadores, nao especifico a uma fase do processo de software.",T6,Survey com praticantes + revisão,medio,Adoção de IA generativa e produtividade em programadores cientistas,2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2512.19644,https://doi.org/10.48550/arXiv.2512.19644,,
2510.06,Prompting in Practice: Investigating Software Practitioners' Use of Generative AI Tools,Daniel Otten,2025,2025-10-07T15:02:22Z,F7,Processo transversal & ciclo completo,ausente,media,"Estudo transversal sobre integração de GenAI em workflows de desenvolvimento, examinando estratégias de prompting e padrões de uso em múltiplas fases; não é específico a uma única fase, mas análise de práticas e produtividade da equipe com IA.",T6,Survey com praticantes + revisão,medio,Uso prático de ferramentas GenAI em desenvolvimento software,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2510.06000,https://doi.org/10.48550/arXiv.2510.06000,,
2507.07682,Prompt Engineering for Requirements Engineering: A Literature Review and Roadmap,Kaicheng Huang,2025,2025-07-10T12:02:56Z,F1,Requisitos & especificação,ausente,alta,"O trabalho propõe taxonomia e roadmap de técnicas de prompt engineering aplicadas especificamente a tarefas de RE (elicitação, validação, rastreabilidade), que são atividades centrais de requisitos e especificação.",T1,Revisão sistemática (SLR),medio,Prompt engineering para tarefas de engenharia de requisitos com LLMs,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2507.07682,https://doi.org/10.48550/arXiv.2507.07682,,
2506.09601,How Far Have LLMs Come Toward Automated SATD Taxonomy Construction?,Sota Nakashima,2025,2025-06-11T10:59:57Z,F6,Manutenção e evolução do código,ausente,alta,"O trabalho foca em identificar e categorizar dívida técnica auto-admitida através de LLMs, uma atividade de manutenção e evolução de código para melhorar qualidade, não de verificação/teste (F4).",T3,Survey narrativo,medio,LLMs para construção automatizada de taxonomias de débito técnico,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2506.09601,https://doi.org/10.48550/arXiv.2506.09601,,
2512.05239,A Survey of Bugs in AI-Generated Code,Ruofan Gao,2025,2025-12-04T20:35:59Z,F4,Verificação & qualidade,secundaria,alta,"A obra é uma revisão sistemática sobre tipos, distribuição e remediação de bugs em código gerado por IA, focando em qualidade e assessment — eixo central de verificação e qualidade.",T3,Survey narrativo,baixo,Classificação de bugs e defects em código gerado por modelos IA,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2512.05239,https://doi.org/10.48550/arXiv.2512.05239,S2,Segurança do código gerado por IA
2508.02279,Dialogue Systems Engineering: A Survey and Future Directions,Mikio Nakano,2025,2025-08-04T10:49:01Z,F7,Processo transversal & ciclo completo,secundaria,media,"Survey transversal que mapeia áreas de conhecimento em SE aplicadas a dialogue systems, cobrindo múltiplas fases do ciclo de vida; não se reduz a nenhuma fase específica, mas a orquestração e evolução da disciplina.",T3,Survey narrativo,alto,Engenharia de software para sistemas de diálogo com LLMs,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2508.02279,https://doi.org/10.48550/arXiv.2508.02279,S8,"Requisito, projeto e política"
2507.12483,A Survey of Reinforcement Learning for Software Engineering,Dong Wang,2025,2025-07-14T14:28:37Z,F7,Processo transversal & ciclo completo,ausente,alta,"É uma survey abrangente sobre RL-for-SE que examina múltiplas fases (design, desenvolvimento, QA, manutenção) e fatores transversais (algoritmos, datasets, otimização), sem foco em uma fase específica.",T1,Revisão sistemática (SLR),medio,"Aprendizado por reforço aplicado a engenharia de software, revisão sistemática",1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2507.12483,https://doi.org/10.48550/arXiv.2507.12483,,
2512.21347,Understanding the Role of Large Language Models in Software Engineering: Evidence from an Industry Survey,Vítor Mateus de Brito,2025,2025-12-19T20:57:19Z,F7,Processo transversal & ciclo completo,secundaria,media,"É uma pesquisa de percepção geral sobre adoção de LLMs em múltiplas fases da engenharia de software (codificação, documentação, manutenção), sem foco em uma fase específica, caracterizando análise transversal da disciplina.",T6,Survey com praticantes + revisão,baixo,Adoção de LLMs em desenvolvimento de software: percepções e riscos,2,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2512.21347,https://doi.org/10.48550/arXiv.2512.21347,S10,Educação e prática humana
2505.03418,Knowledge Augmented Complex Problem Solving with Large Language Models: A Survey,Da Zheng,2025,2025-05-06T10:53:58Z,F7,Processo transversal & ciclo completo,ausente,media,"Survey sobre capacidades transversais de LLMs em resolução de problemas complexos, abrangendo múltiplos domínios incluindo engenharia de software, com foco em técnicas e arquiteturas de raciocínio (CoT, augmentação de conhecimento, verificação) que transcendem uma fase específica do ciclo de desenvolvimento.",T3,Survey narrativo,medio,LLMs em resolução de problemas complexos com raciocínio multi-passo e conhecimento externo,1,cs.LG,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2505.03418,https://doi.org/10.48550/arXiv.2505.03418,,
2503.05992,Psycholinguistic Analyses in Software Engineering Text: A Systematic Literature Review,Amirali Sajadi,2025,2025-03-08T00:23:13Z,F4,Verificação & qualidade,ausente,alta,"Foco central em análise de qualidade e verificação: uso de ferramentas psicholinguísticas (LIWC) para avaliar comunicação de desenvolvedores, detectar estados emocionais e melhorar colaboração em processos de revisão de código.",T1,Revisão sistemática (SLR),baixo,Ferramentas psicolinguísticas para análise de texto em engenharia software,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2503.05992,https://doi.org/10.48550/arXiv.2503.05992,,
2512.23782,"A Systematic Mapping on Software Fairness: Focus, Trends and Industrial Context",Kessia Nepomuceno,2025,2025-12-29T16:09:08Z,F4,Verificação & qualidade,secundaria,alta,"Obra mapeia soluções de fairness em engenharia de software (verificação de qualidade não-funcional), não requisitos; foco em métodos, algoritmos e métricas de avaliação de equidade em sistemas.",T2,Mapeamento sistemático,baixo,"Fairness em sistemas software: soluções, tendências e viabilidade industrial",1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2512.23782,https://doi.org/10.48550/arXiv.2512.23782,S8,"Requisito, projeto e política"
2512.1194,A Systematic Mapping Study on Risks and Vulnerabilities in Software Containers,Maha Sroor,2025,2025-12-12T10:22:34Z,F4,Verificação & qualidade,central,alta,"Mapeamento sistemático de riscos, vulnerabilidades e práticas de segurança em containers, focado em verificação, qualidade e mitigação de problemas de segurança ao longo do ciclo de vida.",T2,Mapeamento sistemático,baixo,"Segurança de containers: riscos, vulnerabilidades e práticas de mitigação",1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2512.11940,https://doi.org/10.48550/arXiv.2512.11940,S1,Detecção de vulnerabilidade em código
2506.01595,A Systematic Mapping Study on Software Architecture for AI-based Mobility Systems,Amra Ramic,2025,2025-06-02T12:29:54Z,F2,Projeto & arquitetura,secundaria,alta,"Estudo sistemático focado em arquiteturas de software e padrões arquiteturais para sistemas críticos com IA, não em descoberta do produto, planejamento/gestão ou documentação mantida como base consultável.",T2,Mapeamento sistemático,medio,Arquitetura de software para sistemas críticos baseados em IA,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2506.01595,https://doi.org/10.48550/arXiv.2506.01595,S8,"Requisito, projeto e política"
2505.01469,Automatic techniques for issue report classification: A systematic mapping study,Muhammad Laiq,2025,2025-05-02T09:44:25Z,F10,"Planejamento, gestão de projeto e releases",ausente,alta,"Classificação de issue reports visa triagem/atribuição de recursos conforme tipo de issue, conforme regra de desempate estimar/priorizar/atribuir issue=F10.",T2,Mapeamento sistemático,medio,Classificação automática de relatórios de issues com técnicas ML/LLM,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2505.01469,https://doi.org/10.48550/arXiv.2505.01469,,
2505.21907,Modeling and Optimizing User Preferences in AI Copilots: A Comprehensive Survey and Taxonomy,Saleh Afzoon,2025,2025-05-28T02:52:39Z,F7,Processo transversal & ciclo completo,ausente,media,"O foco é uma taxonomia/survey transversal sobre personalização e otimização de preferências em copilots de IA, não elicitação de requisitos específicos nem descoberta de produto.",T3,Survey narrativo,medio,Personalização e otimização de preferências em copilots baseados em IA,1,cs.AI,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2505.21907,https://doi.org/10.48550/arXiv.2505.21907,,
2511.18538,From Code Foundation Models to Agents and Applications: A Comprehensive Survey and Practical Guide to Code Intelligence,Jian Yang,2025,2025-11-23T17:09:34Z,F3,Implementação & geração de código,ausente,alta,"Obra é survey sobre modelos de linguagem para código, técnicas de pré-treinamento, fine-tuning e geração/completação de código, não sobre gerenciamento, descoberta de requisitos ou documentação mantida como base de conhecimento.",T3,Survey narrativo,alto,"Code LLMs, agentes autônomos de codificação, pré-treinamento e fine-tuning",1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2511.18538,https://doi.org/10.48550/arXiv.2511.18538,,
2504.04717,Beyond Single-Turn: A Survey on Multi-Turn Interactions with Large Language Models,Yubo Li,2025,2025-04-07T04:00:08Z,F4,Verificação & qualidade,ausente,alta,"Foco central em avaliação, benchmarks e datasets para verificar qualidade de interações multi-turn com LLMs, não em orquestração multi-agente ou governança que caracterizariam F7.",T3,Survey narrativo,medio,"Interações multi-turno com LLMs: avaliação, aprimoramento e agentes colaborativos",1,cs.CL,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2504.04717,https://doi.org/10.48550/arXiv.2504.04717,,
2509.13144,A Grey Literature Review of AI-Native Applications,Lingli Cao,2025,2025-09-16T15:01:23Z,F2,Projeto & arquitetura,ausente,media,"O foco é definir características, blueprint arquitetural e stack tecnológico de aplicações AI-native, não pesquisa de mercado/problema.",T3,Survey narrativo,alto,Arquitetura e características de aplicações nativas de IA com LLM,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2509.13144,https://doi.org/10.48550/arXiv.2509.13144,,
2507.21046,"A Survey of Self-Evolving Agents: What, When, How, and Where to Evolve on the Path to Artificial Super Intelligence",Huan-ang Gao,2025,2025-07-28T17:59:05Z,F7,Processo transversal & ciclo completo,ausente,alta,"Survey sobre arquiteturas e métodos multi-dimensionais (what/when/how) de agentes auto-evoluíveis é framework transversal que examina múltiplas fases (aprendizado contínuo, adaptação, memória, ferramentas), não se reduzindo a nenhuma fase específica.",T3,Survey narrativo,alto,Agentes autônomos com aprendizado contínuo e adaptação em tempo real,1,cs.AI,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2507.21046,https://doi.org/10.48550/arXiv.2507.21046,,
2511.00776,"A Systematic Literature Review of Code Hallucinations in LLMs: Characterization, Mitigation Methods, Challenges, and Future Directions for Reliable AI",Cuiyun Gao,2025,2025-11-02T02:58:41Z,F3,Implementação e geração de código,central,revisado,"Revisão sistemática de 60 artigos sobre alucinações em LLMs orientados a código, causas, mitigação e desafios.",T1,Revisão sistemática (SLR),medio,Alucinações em LLMs para geração e inteligência de código,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2511.00776,https://doi.org/10.48550/arXiv.2511.00776,S2,Segurança do código gerado por IA
2508.00045,Machine Learning Pipeline for Software Engineering: A Systematic Literature Review,Samah Kansab,2025,2025-07-31T15:37:30Z,F4,Verificação e qualidade,ausente,revisado,"revisão sistemática com protocolo explícito examinando práticas, desafios e lacunas em ML para SE, cobrindo verificação e qualidade",T1,Revisão sistemática (SLR),baixo,pipelines de aprendizado de máquina em engenharia de software,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2508.00045,https://doi.org/10.48550/arXiv.2508.00045,,
2506.03507,Software Bill of Materials in Software Supply Chain Security A Systematic Literature Review,Eric O'Donoghue,2025,2025-06-04T02:49:04Z,F6,Manutenção e evolução do código,central,revisado,Revisão sistemática com protocolo explícito sintetizando 40 estudos primários sobre uso e barreiras de adoção de SBOMs em manutenção e operação segura.,T1,Revisão sistemática (SLR),baixo,SBOMs em segurança de cadeia de suprimentos de software,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2506.03507,https://doi.org/10.48550/arXiv.2506.03507,S5,Cadeia de suprimentos e dependências
2504.01415,Systematic Literature Review of Automation and Artificial Intelligence in Usability Issue Detection,Eduard Kuric,2025,2025-04-02T07:07:32Z,F4,Verificação e qualidade,ausente,revisado,Revisão sistemática com protocolo explícito de 155 publicações sobre automação e IA em detecção de problemas de usabilidade.,T1,Revisão sistemática (SLR),medio,Detecção automatizada de problemas de usabilidade com IA,1,cs.HC,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2504.01415,https://doi.org/10.48550/arXiv.2504.01415,,
2510.18787,Characterizing Datasets for LLM-based Requirements Engineering: A Systematic Mapping Study,Quim Motger,2025,2025-10-21T16:40:26Z,F1,Requisitos e especificação,ausente,revisado,Estudo de mapeamento que classifica e caracteriza sistematicamente datasets públicos usados em pesquisa de RE com LLMs.,T2,Mapeamento sistemático,medio,Mapeamento sistemático de datasets para engenharia de requisitos com LLM,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2510.18787,https://doi.org/10.48550/arXiv.2510.18787,,
2512.15422,A Survey on the Applications of Generative Artificial Intelligence in Automated Driving Systems Test Scenario Generation Methods,Ji Zhou,2025,2025-12-17T13:14:15Z,F4,Verificação e qualidade,secundaria,revisado,"Mapeamento sistemático de métodos e tecnologias para teste de ADS, focando em abordagens generativas recentes.",T2,Mapeamento sistemático,medio,Geração de cenários teste para sistemas de direção autônoma com IA generativa,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2512.15422,https://doi.org/10.48550/arXiv.2512.15422,S3,Teste de segurança e descoberta ofensiva
2506.11874,A Short Survey on Formalising Software Requirements using Large Language Models,Arshad Beg,2025,2025-06-13T15:26:58Z,F1,Requisitos e especificação,ausente,revisado,Survey narrativo sem protocolo explícito; revisão de literatura sobre LLM em especificação formal de requisitos.,T3,Survey narrativo,medio,LLM para formalização de requisitos de software,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2506.11874,https://doi.org/10.48550/arXiv.2506.11874,,
2504.20799,"Hallucination by Code Generation LLMs: Taxonomy, Benchmarks, Mitigation, and Challenges",Yunseo Lee,2025,2025-04-29T14:13:57Z,F3,Implementação e geração de código,secundaria,revisado,"É um survey sobre alucinações em geração de código por CodeLLMs sem indicação de protocolo sistemático explícito (buscas, strings, critérios), caracterizando survey narrativo (T3) na fase de implementação/geração de código (F3), com agentes autônomos ausentes do foco.",T3,Survey narrativo,baixo,taxonomia e mitigação de alucinações em geração de código,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2504.20799,https://doi.org/10.48550/arXiv.2504.20799,S2,Segurança do código gerado por IA
2503.04002,Deep Learning Aided Software Vulnerability Detection: A Survey,Md Nizam Uddin,2025,,F4,Verificação e qualidade,central,revisado,"Estudo secundário de detecção em código-fonte, organizado por arcabouço conceitual próprio.",T4,Taxonomia/framework,baixo,Survey de detecção de vulnerabilidade com aprendizado profundo e ciclo de vida próprio,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2503.04002,https://doi.org/10.48550/arXiv.2503.04002,S1,Detecção de vulnerabilidade em código
2411.07597,"A Survey on Adversarial Machine Learning for Code Data: Realistic Threats, Countermeasures, and Interpretations",Yulong Yang,2024,2024-11-12T07:16:20Z,F4,Verificação & qualidade,central,alta,"Survey sobre vulnerabilidades de segurança em modelos de linguagem de código, cobrindo técnicas de ataque e contramedidas — análise de riscos e qualidade de sistemas de IA para engenharia de software.",T3,Survey narrativo,baixo,Segurança de modelos de linguagem para código contra ataques adversariais,1,cs.CR,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2411.07597,https://doi.org/10.48550/arXiv.2411.07597,S2,Segurança do código gerado por IA
2410.17372,A Systematic Mapping Study on Architectural Approaches to Software Performance Analysis,Yutong Zhao,2024,2024-10-22T19:12:03Z,F2,Projeto & arquitetura,ausente,alta,"O trabalho mapeia sistematicamente abordagens arquiteturais para análise de desempenho, focando em padrões, decisões arquiteturais e instrumentos — core de projeto e arquitetura.",T2,Mapeamento sistemático,baixo,Arquitetura de software e análise de desempenho integradas,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2410.17372,https://doi.org/10.48550/arXiv.2410.17372,,
2409.04099,What Guides Our Choices? Modeling Developers' Trust and Behavioral Intentions Towards GenAI,Rudrajit Choudhuri,2024,2024-09-06T08:05:28Z,F7,Processo transversal & ciclo completo,ausente,alta,"O estudo modela confiança, estilos cognitivos e intenção comportamental de adoção do genAI, um tema transversal de colaboração humano-IA e não se encaixa em nenhuma fase específica do ciclo de desenvolvimento.",T6,Survey com praticantes + revisão,medio,Confiança e intenção de desenvolvedores na adoção de ferramentas GenAI,1,cs.HC,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2409.04099,https://doi.org/10.48550/arXiv.2409.04099,,
2404.14387,A Survey on Self-Evolution of Large Language Models,Zhengwei Tao,2024,2024-04-22T17:43:23Z,F3,Implementação & geração de código,ausente,media,"Foco central em métodos de aprendizado e refinamento autônomo de LLMs (geração e otimização de experiências), não em orquestração multi-agente transversal (F7).",T3,Survey narrativo,alto,Evolução autônoma de LLMs através de aprendizado experiencial iterativo,1,cs.CL,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2404.14387,https://doi.org/10.48550/arXiv.2404.14387,,
2412.15871,User Modeling in Model-Driven Engineering: A Systematic Literature Review,Aaron Conrardy,2024,2024-12-20T13:19:57Z,F2,Projeto e arquitetura,ausente,revisado,"Revisão sistemática com protocolo explícito sobre propostas de user modeling em MDE, analisando literatura publicada.",T1,Revisão sistemática (SLR),baixo,Modelagem de usuários em engenharia dirigida por modelos,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2412.15871,https://doi.org/10.48550/arXiv.2412.15871,,
2410.01833,Ethical software requirements from user reviews: A systematic literature review,Aakash Sorathiya,2024,2024-09-18T19:56:19Z,F1,Requisitos e especificação,ausente,revisado,Revisão sistemática com protocolo explícito sobre técnicas de identificação de requisitos éticos em software.,T1,Revisão sistemática (SLR),baixo,Elicitação de requisitos éticos de reviews de usuários,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2410.01833,https://doi.org/10.48550/arXiv.2410.01833,,
2406.13877,A Systematic Literature Review on the Use of Machine Learning in Software Engineering,Nyaga Fred,2024,2024-06-19T23:04:27Z,F7,Processo transversal e ciclo completo,ausente,revisado,"Revisão sistemática com protocolo explícito que sintetiza estudos primários sobre ML em SE, cobrindo múltiplas fases.",T1,Revisão sistemática (SLR),baixo,Aplicação de aprendizado de máquina em processos de engenharia de software,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2406.13877,https://doi.org/10.48550/arXiv.2406.13877,,
2404.00227,A Survey of using Large Language Models for Generating Infrastructure as Code,Kalahasti Ganesh Srivatsa,2024,2024-03-30T02:57:55Z,F6,Manutenção e evolução do código,secundaria,revisado,"É um survey narrativo sobre uso de LLMs para gerar/automatizar código de infraestrutura, tema de DevOps e operação.",T3,Survey narrativo,baixo,geração de configurações de infraestrutura como código via LLM,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2404.00227,https://doi.org/10.48550/arXiv.2404.00227,S2,Segurança do código gerado por IA
2407.18584,Designing Secure AI-based Systems: a Multi-Vocal Literature Review,Simon Schneider,2024,2024-07-26T08:04:05Z,F2,Projeto e arquitetura,central,revisado,"É uma revisão multivocal da literatura que sintetiza diretrizes de segurança arquitetural para sistemas de IA, sem protoc…",T3,Survey narrativo,baixo,diretrizes arquiteturais de segurança para sistemas baseados em IA,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2407.18584,https://doi.org/10.48550/arXiv.2407.18584,S8,"Requisito, projeto e política"
2401.14617,A Systematic Literature Review on Explainability for Machine/Deep Learning-based Software Engineering Research,Sicong Cao,2024,2024-01-26T03:20:40Z,F7,Processo transversal e ciclo completo,ausente,revisado,"Revisão sistemática com protocolo explícito, RQs e busca em bases, sintetizando 108 estudos primários s…",T1,Revisão sistemática (SLR),baixo,Explicabilidade de modelos ML/DL aplicados a tarefas de engenharia de software,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2401.14617,https://doi.org/10.48550/arXiv.2401.14617,,
2309.11572,Architecture Knowledge Representation and Communication Industry Survey,Haben Birhane Gebreweld,2023,2023-09-20T18:17:16Z,F11,Gestão de conhecimento e documentação viva,ausente,revisado,"Foco é como conhecimento arquitetural (ADRs, views) é representado e comunicado entre stakeholders, isto é, gestão de conhecimento mantida.",T6,Survey com praticantes + revisão,baixo,representação e comunicação de conhecimento arquitetural e sustentabilidade,1,cs.SE,,,,,,,,,,sem dado,nao,https://arxiv.org/abs/2309.11572,https://doi.org/10.48550/arXiv.2309.11572,,
